paper_id,title,doi,openalex_id,status,pdf_path,oa_status,license,error_message
REFINE-0232,Early childhood depression and alterations in the trajectory of gray matter maturation in middle childhood and early adolescence,10.1001/JAMAPSYCHIATRY.2015.2356,https://openalex.org/W2213415910,no_pdf,data/pdfs/REFINE-0232.pdf,,,HTTP 403 at PDF URL
REFINE-0233,Effect of non-invasive spinal cord stimulation in unmedicated adults with major depressive disorder: A pilot randomized controlled trial and induced current flow pattern,10.1038/S41380-023-02349-9,,already_exists,data/pdfs/REFINE-0233.pdf,,,
REFINE-0234,GWAS-identified risk variants for major depressive disorder: Preliminary support for an association with late-life depressive symptoms and brain structural alterations,10.1016/J.EURONEURO.2015.08.022,https://openalex.org/W1623192947,no_pdf,data/pdfs/REFINE-0234.pdf,,,No PDF URL found in OpenAlex record
REFINE-0235,Magnetic resonance imaging in late-life depression: Multimodal examination of network disruption,,,not_found,data/pdfs/REFINE-0235.pdf,,,Paper not found in OpenAlex
REFINE-0236,The association between gray matter volume in the hippocampal subfield and antidepressant efficacy mediated by abnormal dynamic functional connectivity,10.1038/S41598-024-56866-W,,already_exists,data/pdfs/REFINE-0236.pdf,,,
REFINE-0237,A controlled study of MRI signal hyperintensities in older depressed patients with and without hypertension,10.1046/J.1532-5415.2001.49240.X,https://openalex.org/W2080008908,no_pdf,data/pdfs/REFINE-0237.pdf,,,No PDF URL found in OpenAlex record
REFINE-0238,C-reactive protein and the kynurenic acid to quinolinic acid ratio are independently associated with White matter integrity in major depressive disorder,10.1016/J.BBI.2022.07.011,https://openalex.org/W4285605465,no_pdf,data/pdfs/REFINE-0238.pdf,,,No PDF URL found in OpenAlex record
REFINE-0239,Gray matter substrates of depressive and anxiety symptoms in idiopathic REM sleep behavior disorder,10.1016/J.PARKRELDIS.2018.12.020,https://openalex.org/W2903911942,no_pdf,data/pdfs/REFINE-0239.pdf,,,No PDF URL found in OpenAlex record
REFINE-0240,Neuroimaging features of depression–frailty phenotype in older adults: A pilot study,10.1017/S1041610223000066,https://openalex.org/W4321374603,error,data/pdfs/REFINE-0240.pdf,,,Downloaded file is not a valid PDF (Content-Type: text/html; charset=utf-8)
REFINE-0241,Plasma biosignature and brain pathology related to persistent cognitive impairment in late-life depression,10.1038/MP.2014.76,https://openalex.org/W2086139571,no_pdf,data/pdfs/REFINE-0241.pdf,,,No PDF URL found in OpenAlex record
REFINE-0242,Local neuroanatomical and tract-based proxies of optimal subcallosal cingulate deep brain stimulation,10.1016/J.BRS.2023.08.014,https://openalex.org/W4386024809,no_pdf,data/pdfs/REFINE-0242.pdf,,cc-by,No PDF URL found in OpenAlex record
REFINE-0243,"Reduced frontal brain volume in non-treatment-seeking cocaine-dependent individuals: Exploring the role of impulsivity, depression, and smoking",10.3389/FNHUM.2014.00007,,already_exists,data/pdfs/REFINE-0243.pdf,,,
REFINE-0244,Commonalities and differences in ECT-induced gray matter volume change between depression and schizophrenia,10.1016/J.NICL.2023.103429,https://openalex.org/W4367856344,error,data/pdfs/REFINE-0244.pdf,,cc-by,Downloaded file is not a valid PDF (Content-Type: text/html; charset=utf-8)
REFINE-0245,"Brain alterations in adult ADHD: Effects of gender, treatment and comorbid depression",10.1016/J.EURONEURO.2013.11.011,https://openalex.org/W2094966336,no_pdf,data/pdfs/REFINE-0245.pdf,,other-oa,No PDF URL found in OpenAlex record
REFINE-0246,31Phosphorus magnetic resonance spectroscopy study of tissue specific changes in high energy phosphates before and after sertraline treatment of geriatric depression,10.1002/GPS.2230,https://openalex.org/W1978440058,no_pdf,data/pdfs/REFINE-0246.pdf,,,HTTP 403 at PDF URL
REFINE-0247,Altered connectivity of the anterior cingulate and the posterior superior temporal gyrus in a longitudinal study of later-life depression,10.3389/FNAGI.2018.00031,,already_exists,data/pdfs/REFINE-0247.pdf,,,
REFINE-0248,"Frontal-subcortical volumetric deficits in single episode, medication-naïve depressed patients and the effects of 8 weeks fluoxetine treatment: A VBM-DARTEL study",10.1371/JOURNAL.PONE.0079055,,already_exists,data/pdfs/REFINE-0248.pdf,,,
REFINE-0249,Differences in cerebral structure associated with depressive symptoms in the elderly with Alzheimer’s disease,10.3389/FNAGI.2020.00107,https://openalex.org/W3025221675,no_pdf,data/pdfs/REFINE-0249.pdf,,cc-by,No PDF URL found in OpenAlex record
REFINE-0250,Effects of aerobic exercise training on brain structure and psychological well-being in young adults,,https://openalex.org/W2236473328,no_pdf,data/pdfs/REFINE-0250.pdf,,,No PDF URL found in OpenAlex record
REFINE-0251,Grey matter volume increase following electroconvulsive therapy in patients with late life depression: A longitudinal MRI study,10.1503/JPN.140322,https://openalex.org/W2417511783,no_pdf,data/pdfs/REFINE-0251.pdf,,,HTTP 403 at PDF URL
REFINE-0252,The functional neuroanatomy of geriatric depression,10.1002/GPS.2185,https://openalex.org/W2043887247,no_pdf,data/pdfs/REFINE-0252.pdf,,,No PDF URL found in OpenAlex record
REFINE-0253,Neural mapping of anhedonia across psychiatric diagnoses: A transdiagnostic neuroimaging analysis,10.1016/J.NICL.2021.102825,https://openalex.org/W3199231495,no_pdf,data/pdfs/REFINE-0253.pdf,,cc-by-nc-nd,No PDF URL found in OpenAlex record
REFINE-0254,Cell adhesion molecule expression in the dorsolateral prefrontal cortex and anterior cingulate cortex in major depression in the elderly,10.1017/S0007125000161847,https://openalex.org/W4241839689,no_pdf,data/pdfs/REFINE-0254.pdf,,,No PDF URL found in OpenAlex record
REFINE-0255,Delusional depression responding to clomipramine in Binswanger’s disease,10.1097/00005053-199007000-00009,https://openalex.org/W2058579405,no_pdf,data/pdfs/REFINE-0255.pdf,,,No PDF URL found in OpenAlex record
REFINE-0256,Altered brain regional homogeneity is associated with depressive symptoms in COVID-19,10.1016/J.JAD.2022.06.061,https://openalex.org/W4283516467,no_pdf,data/pdfs/REFINE-0256.pdf,,,No PDF URL found in OpenAlex record
REFINE-0257,Reduction of dorsolateral prefrontal cortex gray matter in late-life depression,10.1016/J.PSCYCHRESNS.2011.01.003,https://openalex.org/W1970221386,no_pdf,data/pdfs/REFINE-0257.pdf,,,No PDF URL found in OpenAlex record
REFINE-0258,Regional patterns of brain tissue loss associated with depression in Parkinson disease,10.1212/WNL.0B013E3181F11C1D,https://openalex.org/W1999514395,no_pdf,data/pdfs/REFINE-0258.pdf,,,No PDF URL found in OpenAlex record
REFINE-0259,Six-week oral ketamine treatment for chronic suicidality is associated with increased grey matter volume,10.1016/J.PSCYCHRESNS.2021.111369,https://openalex.org/W3194748817,no_pdf,data/pdfs/REFINE-0259.pdf,,,No PDF URL found in OpenAlex record
REFINE-0260,Serotonin selective reuptake inhibitor treatment improves cognition and grey matter atrophy but not amyloid burden during two-year follow-up in mild cognitive impairment and Alzheimer’s disease patients with depressive symptoms,10.3233/JAD-170387,https://openalex.org/W2883137360,no_pdf,data/pdfs/REFINE-0260.pdf,,,No PDF URL found in OpenAlex record
REFINE-0261,First episode drug-naïve major depressive disorder with panic disorder: Gray matter deficits in limbic and default network structures,10.1016/J.EURONEURO.2010.06.002,https://openalex.org/W2070853043,no_pdf,data/pdfs/REFINE-0261.pdf,,,No PDF URL found in OpenAlex record
REFINE-0262,Alterations in CRY2 and PER3 gene expression associated with thalamic-limbic community structural abnormalities in patients with bipolar depression or unipolar depression,10.1016/J.JAD.2021.10.125,https://openalex.org/W3209422349,no_pdf,data/pdfs/REFINE-0262.pdf,,,No PDF URL found in OpenAlex record
REFINE-0263,Alterations in cortical volume and complexity in Parkinson’s disease with depression,10.1111/CNS.14582,https://openalex.org/W4391646015,no_pdf,data/pdfs/REFINE-0263.pdf,,cc-by,HTTP 403 at PDF URL
REFINE-0264,Antidepressant effects of tDCS are associated with prefrontal gray matter volumes at baseline: Evidence from the ELECT-TDCS trial,10.1016/J.BRS.2019.05.006,https://openalex.org/W2943959675,no_pdf,data/pdfs/REFINE-0264.pdf,,cc-by-sa,No PDF URL found in OpenAlex record
REFINE-0265,Gray matter characteristics associated with trait anxiety in older adults are moderated by depression,10.1017/S1041610215000836,https://openalex.org/W2276466620,no_pdf,data/pdfs/REFINE-0265.pdf,,,No PDF URL found in OpenAlex record
REFINE-0266,A shared effect of paroxetine treatment on gray matter volume in depressive patients with and without childhood maltreatment: A voxel‐based morphometry study,10.1111/CNS.13055,https://openalex.org/W2891003198,no_pdf,data/pdfs/REFINE-0266.pdf,,,HTTP 403 at PDF URL
REFINE-0267,Relationship of orthostatic blood pressure to white matter hyperintensities and subcortical volumes in late-life depression,10.1192/BJP.BP.110.090423,,already_exists,data/pdfs/REFINE-0267.pdf,,,
REFINE-0268,Gray matter volume alterations associated with suicidal ideation and suicide attempts in patients with mood disorders,10.1186/S12991-020-00318-Y,,already_exists,data/pdfs/REFINE-0268.pdf,,,
REFINE-0269,Loss of superiority illusion in bipolar depressive disorder: A combined functional and structural MRI study,10.1016/J.JPSYCHIRES.2022.04.034,https://openalex.org/W4280631811,no_pdf,data/pdfs/REFINE-0269.pdf,,,No PDF URL found in OpenAlex record
REFINE-0270,"Regional, circuit and network heterogeneity of brain abnormalities in psychiatric disorders",10.1038/S41593-023-01404-6,,already_exists,data/pdfs/REFINE-0270.pdf,,,
REFINE-0271,"Cognitive behavioral therapy for antenatal depression in a pilot randomized controlled trial and effects on neurobiological, behavioral and cognitive outcomes in offspring 3–7 years postpartum: A perspective article on study findings, limitations and future aims",10.3389/FPSYT.2020.00034,,already_exists,data/pdfs/REFINE-0271.pdf,,,
REFINE-0272,The gray matter alterations in major depressive disorder and panic disorder: Putative differences in the pathogenesis,10.1016/J.JAD.2015.07.022,https://openalex.org/W1910976635,no_pdf,data/pdfs/REFINE-0272.pdf,,,No PDF URL found in OpenAlex record
REFINE-0273,"Migraine, depression, and brain volume: The AGES-Reykjavik Study",10.1212/WNL.0B013E318295D69E,https://openalex.org/W2056452836,no_pdf,data/pdfs/REFINE-0273.pdf,,,No PDF URL found in OpenAlex record
REFINE-0274,Associations between subclinical depressive symptoms and reduced brain volume in middle-aged to older adults,10.1080/13607863.2018.1432030,https://openalex.org/W2787822536,no_pdf,data/pdfs/REFINE-0274.pdf,,,No PDF URL found in OpenAlex record
REFINE-0275,Significant age by childhood trauma interactions on grey matter volumes: A whole brain VBM analysis,10.1111/BDI.13286,https://openalex.org/W4315498759,no_pdf,data/pdfs/REFINE-0275.pdf,,cc-by-nc,HTTP 403 at PDF URL
REFINE-0276,Antidepressants upregulate c-Fos expression in the lateral entorhinal cortex and hippocampal dorsal subiculum: Study in rats,10.1016/J.BRAINRESBULL.2019.08.015,https://openalex.org/W2969289556,no_pdf,data/pdfs/REFINE-0276.pdf,,,No PDF URL found in OpenAlex record
REFINE-0277,Increased orbitofrontal cortex levels of choline in depressed adolescents as detected by in vivo proton magnetic resonance spectroscopy,10.1016/S0006-3223(00)00942-2,https://openalex.org/W2051945563,no_pdf,data/pdfs/REFINE-0277.pdf,,,No PDF URL found in OpenAlex record
REFINE-0278,"Myelin staining of deep white matter in the dorsolateral prefrontal cortex in schizophrenia, bipolar disorder, and unipolar major depression",10.1016/J.PSYCHRES.2006.12.019,https://openalex.org/W17433451,no_pdf,data/pdfs/REFINE-0278.pdf,,,No PDF URL found in OpenAlex record
REFINE-0279,Index electroconvulsive therapy course to treat severe suicidality and depression in Fahr disease,10.1097/YCT.0000000000000264,https://openalex.org/W2414937075,no_pdf,data/pdfs/REFINE-0279.pdf,,,No PDF URL found in OpenAlex record
REFINE-0280,Rumination mediates the relationship between structural variations in ventrolateral prefrontal cortex and sensitivity to negative life events,10.1016/J.NEUROSCIENCE.2013.09.053,https://openalex.org/W2123600659,no_pdf,data/pdfs/REFINE-0280.pdf,,,No PDF URL found in OpenAlex record
REFINE-0281,"Longitudinal magnetic resonance imaging vascular changes, apolipoprotein E genotype, and development of dementia in the neurocognitive outcomes of depression in the elderly study",10.1097/JGP.0B013E318048A1A0,https://openalex.org/W2111531363,no_pdf,data/pdfs/REFINE-0281.pdf,,,No PDF URL found in OpenAlex record
REFINE-0282,Impact of early and recent stress on white matter microstructure in major depressive disorder,10.1016/J.JAD.2017.08.017,https://openalex.org/W2745904854,no_pdf,data/pdfs/REFINE-0282.pdf,,,No PDF URL found in OpenAlex record
REFINE-0283,Frontal atrophy and attention deficits in older adults with a history of elevated depressive symptoms,10.1007/S11682-009-9078-Z,https://openalex.org/W2164382381,no_pdf,data/pdfs/REFINE-0283.pdf,,,No PDF URL found in OpenAlex record
REFINE-0284,Subcortical hyperintensities on magnetic resonance imaging: Clinical correlates and prognostic significance in patients with severe depression,10.1016/0006-3223(94)00174-2,https://openalex.org/W2066096066,no_pdf,data/pdfs/REFINE-0284.pdf,,,No PDF URL found in OpenAlex record
REFINE-0285,Right external globus pallidus changes are associated with altered causal awareness in youth with depression,10.1038/TP.2015.148,,already_exists,data/pdfs/REFINE-0285.pdf,,,
REFINE-0286,"The temptation of suicide: striatal gray matter, discounting of delayed rewards, and suicide attempts in late-life depression",10.1017/S0033291711002133,https://openalex.org/W21999930,no_pdf,data/pdfs/REFINE-0286.pdf,,,No PDF URL found in OpenAlex record
REFINE-0287,Lifetime PTSD and geriatric depression symptomatology relate to altered dorsomedial frontal and amygdala morphometry,10.1016/J.PSCYCHRESNS.2017.07.003,https://openalex.org/W2737549002,no_pdf,data/pdfs/REFINE-0287.pdf,,,HTTP 403 at PDF URL
REFINE-0288,Divergent anatomical correlates and functional network connectivity patterns in temporal lobe epilepsy with and without depression,10.1007/S10548-021-00848-Y,https://openalex.org/W3207044766,no_pdf,data/pdfs/REFINE-0288.pdf,,,No PDF URL found in OpenAlex record
REFINE-0289,The orbitofrontal cortex gray matter is associated with the interaction between insomnia and depression,10.3389/FPSYT.2018.00651,,already_exists,data/pdfs/REFINE-0289.pdf,,,
REFINE-0290,Neural basis underlying the association between thought control ability and happiness: The moderating role of the amygdala,10.1002/PCHJ.741,https://openalex.org/W4392553258,no_pdf,data/pdfs/REFINE-0290.pdf,,cc-by,HTTP 403 at PDF URL
REFINE-0291,Transdiagnostic subgroups of cognitive impairment in early affective and psychotic illness,10.1038/S41386-023-01729-7,,already_exists,data/pdfs/REFINE-0291.pdf,,,
REFINE-0292,Basal ganglia morphology links the metabolic syndrome and depressive symptoms,10.1016/J.PHYSBEH.2013.09.014,https://openalex.org/W1979109404,no_pdf,data/pdfs/REFINE-0292.pdf,,cc-by-nc-nd,No PDF URL found in OpenAlex record
REFINE-0293,Exposure to parental verbal abuse is associated with increased gray matter volume in superior temporal gyrus,10.1016/J.NEUROIMAGE.2010.05.027,https://openalex.org/W2040421938,no_pdf,data/pdfs/REFINE-0293.pdf,,cc-by-nc-nd,No PDF URL found in OpenAlex record
REFINE-0294,Altered cerebral blood flow in Alzheimer’s disease with depression,10.3389/FPSYT.2021.687739,,already_exists,data/pdfs/REFINE-0294.pdf,,,
REFINE-0295,Biological and social predictors of long-term geriatric depression outcome,10.1017/S1041610205000979,https://openalex.org/W2149609356,no_pdf,data/pdfs/REFINE-0295.pdf,,,No PDF URL found in OpenAlex record
REFINE-0296,Neuroanatomical characteristics of geriatric apathy and depression: A magnetic resonance imaging study,10.1097/JGP.0B013E3180325A16,https://openalex.org/W2095032469,no_pdf,data/pdfs/REFINE-0296.pdf,,,No PDF URL found in OpenAlex record
REFINE-0297,Depression in dementia with Lewy bodies: A critical update,10.1007/S00702-023-02669-8,https://openalex.org/W4383482471,no_pdf,data/pdfs/REFINE-0297.pdf,,,No PDF URL found in OpenAlex record
REFINE-0298,Neuroanatomy in monozygotic twins with Asperger disorder discordant for comorbid depression,10.1212/01.WNL.0000172360.99310.3F,https://openalex.org/W2160824306,no_pdf,data/pdfs/REFINE-0298.pdf,,,No PDF URL found in OpenAlex record
REFINE-0299,Mapping Brain Size and Cortical Gray Matter Changes in Elderly Depression,10.1016/J.BIOPSYCH.2003.09.004,https://openalex.org/W2096831423,no_pdf,data/pdfs/REFINE-0299.pdf,,,No PDF URL found in OpenAlex record
REFINE-0300,Cortical alterations are associated with depression in subcortical vascular mild cognitive impairment revealed by surface-based morphometry,,https://openalex.org/W3090086924,no_pdf,data/pdfs/REFINE-0300.pdf,,,No PDF URL found in OpenAlex record
REFINE-0301,Structural brain changes as biomarkers and outcome predictors in patients with late-life depression: A cross-sectional and prospective study,10.1371/JOURNAL.PONE.0080049,,already_exists,data/pdfs/REFINE-0301.pdf,,,
REFINE-0302,Alterations of brain volumes in women with early life maltreatment and their associations with oxytocin,10.1016/J.YHBEH.2017.11.005,https://openalex.org/W2774228354,no_pdf,data/pdfs/REFINE-0302.pdf,,,No PDF URL found in OpenAlex record
REFINE-0303,"Altruistic Social Activity, Depressive Symptoms, and Brain Regional Gray Matter Volume: Voxel-Based Morphometry Analysis From 8,695 Old Adults",10.1093/GERONA/GLAC093,https://openalex.org/W4224249231,no_pdf,data/pdfs/REFINE-0303.pdf,,,No PDF URL found in OpenAlex record
REFINE-0304,Atrophy of right inferior frontal orbital gyrus and frontoparietal functional connectivity abnormality in depressed suicide attempters,10.1007/S11682-019-00206-4,https://openalex.org/W3012256197,no_pdf,data/pdfs/REFINE-0304.pdf,,,No PDF URL found in OpenAlex record
REFINE-0305,Anterior cingulate cortical volumes and treatment remission of geriatric depression,10.1002/GPS.2290,https://openalex.org/W2014617960,no_pdf,data/pdfs/REFINE-0305.pdf,,,HTTP 403 at PDF URL
REFINE-0306,Negative emotions and brain: Negative emotions mediates the association between structural and functional variations in emotional-related brain regions and sleep quality,10.1016/J.SLEEP.2022.03.023,https://openalex.org/W4224250573,no_pdf,data/pdfs/REFINE-0306.pdf,,,No PDF URL found in OpenAlex record
REFINE-0307,"A longitudinal, randomized experimental pilot study to investigate the effects of airborne infrasound on human mental health, cognition, and brain structure",10.1038/S41598-021-82203-6,,already_exists,data/pdfs/REFINE-0307.pdf,,,
REFINE-0308,State-dependent and trait-related gray matter changes in nonrefractory depression,10.1097/WNR.0000000000000301,https://openalex.org/W1994568119,no_pdf,data/pdfs/REFINE-0308.pdf,,,No PDF URL found in OpenAlex record
REFINE-0309,Naltrexone treatment reverses astrocyte atrophy and immune dysfunction in self-harming macaques,10.1016/J.BBI.2015.07.017,https://openalex.org/W903768985,no_pdf,data/pdfs/REFINE-0309.pdf,,,No PDF URL found in OpenAlex record
REFINE-0310,Tissue-specific differences in brain phosphodiesters in late-life major depression,10.1016/J.JAGP.2012.08.005,https://openalex.org/W2164538095,no_pdf,data/pdfs/REFINE-0310.pdf,,,No PDF URL found in OpenAlex record
REFINE-0311,Optic coherence tomography shows inflammation and degeneration in major depressive disorder patients correlated with disease severity,10.1016/J.JAD.2016.06.039,https://openalex.org/W2434707423,no_pdf,data/pdfs/REFINE-0311.pdf,,,No PDF URL found in OpenAlex record
REFINE-0312,Structural brain alterations in older adults exposed to early-life adversity,10.1016/J.PSYNEUEN.2021.105272,https://openalex.org/W3162097243,no_pdf,data/pdfs/REFINE-0312.pdf,,,HTTP 403 at PDF URL
REFINE-0313,The serotonin transporter genotype modulates the relationship between early stress and adult suicidality in bipolar disorder,10.1111/BDI.12250,https://openalex.org/W2079163994,no_pdf,data/pdfs/REFINE-0313.pdf,,,No PDF URL found in OpenAlex record
REFINE-0314,Imaging the neuroplastic effects of ketamine with VBM and the necessity of placebo control,10.1016/J.NEUROIMAGE.2016.12.032,https://openalex.org/W2566776383,no_pdf,data/pdfs/REFINE-0314.pdf,,,No PDF URL found in OpenAlex record
REFINE-0315,Early and late effects of electroconvulsive therapy associated with different temporal lobe structures,10.1038/S41398-020-01025-8,,already_exists,data/pdfs/REFINE-0315.pdf,,,
REFINE-0316,Variant in oxytocin receptor gene is associated with amygdala volume,10.1016/J.PSYNEUEN.2010.12.004,https://openalex.org/W2040710885,no_pdf,data/pdfs/REFINE-0316.pdf,,,No PDF URL found in OpenAlex record
REFINE-0317,"Cumulative adversity and smaller gray matter volume in medial prefrontal, anterior cingulate, and insula regions",10.1016/J.BIOPSYCH.2011.11.022,https://openalex.org/W2001565222,no_pdf,data/pdfs/REFINE-0317.pdf,,,No PDF URL found in OpenAlex record
REFINE-0318,"Association of cerebral amyloidosis, blood pressure, and neuronal injury with late-life onset depression",,,not_found,data/pdfs/REFINE-0318.pdf,,,Paper not found in OpenAlex
REFINE-0319,Associations between parental depression and anxiety symptom severity and their offspring’s cortical thickness and subcortical volume,10.1016/J.JPSYCHIRES.2023.09.014,https://openalex.org/W4386980428,no_pdf,data/pdfs/REFINE-0319.pdf,,,No PDF URL found in OpenAlex record
REFINE-0320,"Linking menopause-related factors, history of depression, APOE ε4, and proxies of biological aging in the UK biobank cohort",10.1016/J.YHBEH.2024.105596,,already_exists,data/pdfs/REFINE-0320.pdf,,,
REFINE-0321,Regional brain volume in depression and anxiety disorders,10.1001/ARCHGENPSYCHIATRY.2010.121,https://openalex.org/W1992474739,no_pdf,data/pdfs/REFINE-0321.pdf,,,No PDF URL found in OpenAlex record
REFINE-0322,Cortical volume reductions in men transitioning to first-time fatherhood reflect both parenting engagement and mental health risk,10.1093/CERCOR/BHAE126,https://openalex.org/W4394793869,no_pdf,data/pdfs/REFINE-0322.pdf,,,HTTP 403 at PDF URL
REFINE-0323,Depression is associated with preserved cortical thickness relative to apathy in frontotemporal dementia,10.1177/0891988720964258,https://openalex.org/W3092489098,no_pdf,data/pdfs/REFINE-0323.pdf,,,No PDF URL found in OpenAlex record
REFINE-0324,Apolipoprotein E genotype and subcortical vascular lesions in older depressed patients and control subjects,10.1016/S0006-3223(02)01782-1,https://openalex.org/W2079293052,no_pdf,data/pdfs/REFINE-0324.pdf,,,No PDF URL found in OpenAlex record
REFINE-0325,Brain-Cognition Associations in Older Patients With Remitted Major Depressive Disorder or Mild Cognitive Impairment: A Multivariate Analysis of Gray and White Matter Integrity,10.1016/J.BIOPSYCH.2023.05.018,https://openalex.org/W4379162608,no_pdf,data/pdfs/REFINE-0325.pdf,,,No PDF URL found in OpenAlex record
REFINE-0326,Improved anatomic delineation of the antidepressant response to partial sleep deprivation in medial frontal cortex using perfusion-weighted functional MRI,10.1016/J.PSCYCHRESNS.2005.12.008,https://openalex.org/W2048452044,no_pdf,data/pdfs/REFINE-0326.pdf,,,No PDF URL found in OpenAlex record
REFINE-0327,Neural correlates of adolescent irritability and its comorbidity with psychiatric disorders,10.1016/J.JAAC.2019.11.028,https://openalex.org/W3081987832,no_pdf,data/pdfs/REFINE-0327.pdf,,,No PDF URL found in OpenAlex record
REFINE-0328,Neuroimaging changes in mesial temporal lobe epilepsy are magnified in the presence of depression,10.1016/J.YEBEH.2010.08.012,https://openalex.org/W2001993836,no_pdf,data/pdfs/REFINE-0328.pdf,,,No PDF URL found in OpenAlex record
REFINE-0329,Neuroanatomical correlates of depression in Friedreich’s ataxia: A voxel-based morphometry study,10.1007/S12311-012-0424-0,https://openalex.org/W2073880764,no_pdf,data/pdfs/REFINE-0329.pdf,,,No PDF URL found in OpenAlex record
REFINE-0330,Cognitive impairment and structural abnormalities in late life depression with olfactory identification impairment: An Alzheimer’s disease-like pattern,10.1093/IJNP/PYY016,https://openalex.org/W2793427821,no_pdf,data/pdfs/REFINE-0330.pdf,,,HTTP 403 at PDF URL
REFINE-0331,The association of psychosocial risk factors for mental health with a brain marker altered by inflammation: A translocator protein (TSPO) PET imaging study,10.1016/J.BBI.2019.05.023,https://openalex.org/W2946654946,no_pdf,data/pdfs/REFINE-0331.pdf,,,No PDF URL found in OpenAlex record
REFINE-0332,Enhanced temporal coupling between thalamus and dorsolateral prefrontal cortex mediates chronic low back pain and depression,10.1155/2021/7498714,https://openalex.org/W3203435300,no_pdf,data/pdfs/REFINE-0332.pdf,,cc-by,HTTP 403 at PDF URL
REFINE-0333,Structural abnormalities associated with poor outcome of a major depressive episode: The role of thalamus,10.1016/J.PSCYCHRESNS.2020.111158,https://openalex.org/W3081016977,no_pdf,data/pdfs/REFINE-0333.pdf,,other-oa,No PDF URL found in OpenAlex record
REFINE-0334,Greater MRI lesion volumes in elderly depressed subjects than in control subjects,10.1016/J.PSCYCHRESNS.2004.08.004,https://openalex.org/W2060852029,no_pdf,data/pdfs/REFINE-0334.pdf,,,No PDF URL found in OpenAlex record
REFINE-0335,Prefrontal resting-state connectivity and antidepressant response: No associations in the ELECT‑TDCS trial,10.1007/S00406-020-01187-Y,https://openalex.org/W3082666523,no_pdf,data/pdfs/REFINE-0335.pdf,,,No PDF URL found in OpenAlex record
REFINE-0336,Maternal Childhood Maltreatment Is Associated With Lower Infant Gray Matter Volume and Amygdala Volume During the First Two Years of Life,10.1016/J.BPSGOS.2021.09.005,https://openalex.org/W3202730013,no_pdf,data/pdfs/REFINE-0336.pdf,,cc-by-nc-nd,No PDF URL found in OpenAlex record
REFINE-0337,Baseline clinical and neuroimaging biomarkers of treatment response to high-frequency rTMS over the left DLPFC for resistant depression,10.3389/FPSYT.2022.894473,,already_exists,data/pdfs/REFINE-0337.pdf,,,
REFINE-0338,White matter hyperintensity accumulation during treatment of late-life depression,10.1038/NPP.2015.158,https://openalex.org/W1485956750,no_pdf,data/pdfs/REFINE-0338.pdf,,,No PDF URL found in OpenAlex record
REFINE-0339,Examining gray matter structures associated with individual differences in global life satisfaction in a large sample of young adults,10.1093/SCAN/NSU144,https://openalex.org/W1989610321,no_pdf,data/pdfs/REFINE-0339.pdf,,cc-by-nc,HTTP 403 at PDF URL
REFINE-0340,Tubulin Polymerization Promoting Protein (TPPP) gene methylation and corpus callosum measures in maltreated children,10.1016/J.PSCYCHRESNS.2020.111058,https://openalex.org/W3007947069,no_pdf,data/pdfs/REFINE-0340.pdf,,,No PDF URL found in OpenAlex record
REFINE-0341,Hippocampal volume and depression among young children,10.1016/J.PSCYCHRESNS.2019.04.012,https://openalex.org/W2943607220,no_pdf,data/pdfs/REFINE-0341.pdf,,,No PDF URL found in OpenAlex record
REFINE-0342,Magnetic resonance imaging in late-life depression: Vascular and glucocorticoid cascade hypotheses,10.1192/BJP.BP.111.105361,,already_exists,data/pdfs/REFINE-0342.pdf,,,
REFINE-0343,Transcranial magnetic stimulation of left dorsolateral prefrontal cortex induces brain morphological changes in regions associated with a treatment resistant major depressive episode: An exploratory analysis,10.1016/J.BRS.2016.02.011,https://openalex.org/W2292600623,no_pdf,data/pdfs/REFINE-0343.pdf,,cc-by-sa,No PDF URL found in OpenAlex record
REFINE-0344,Structural brain plasticity and inflammation are independently related to changes in depressive symptoms six months after an index ECT course,10.1017/S0033291722003555,https://openalex.org/W4313500634,error,data/pdfs/REFINE-0344.pdf,,,HTTP 202
REFINE-0345,Glial fibrillary acidic protein in late life major depressive disorder: An immunocytochemical study,10.1136/JNNP.73.5.556,,already_exists,data/pdfs/REFINE-0345.pdf,,,
REFINE-0346,"Immune-related genetic overlap between regional gray matter reductions and psychiatric symptoms in adolescents, and gene-set validation in a translational model",10.3389/FNSYS.2021.725413,,already_exists,data/pdfs/REFINE-0346.pdf,,,
REFINE-0347,Effects of erythropoietin on hippocampal volume and memory in mood disorders,10.1016/J.BIOPSYCH.2014.12.013,https://openalex.org/W2037656344,no_pdf,data/pdfs/REFINE-0347.pdf,,,No PDF URL found in OpenAlex record
REFINE-0348,Coverage of blood vessels by astrocytic endfeet is reduced in major depressive disorder,10.1016/J.BIOPSYCH.2012.09.024,https://openalex.org/W1993979927,no_pdf,data/pdfs/REFINE-0348.pdf,,,No PDF URL found in OpenAlex record
REFINE-0349,Anterior cingulate gyrus acts as a moderator of the relationship between problematic mobile phone use and depressive symptoms in college students,10.1093/SCAN/NSAB016,https://openalex.org/W3126309046,no_pdf,data/pdfs/REFINE-0349.pdf,,,HTTP 403 at PDF URL
